"","Code","Municipality.x","population_tcu.","hot","cold"
"586","211003","SANTA LUZIA DO PARUA",25487,0,0
"587","211010","SANTA QUITERIA DO MARANHAO",25884,0,0
"588","211020","SANTA RITA",38732,0,0
"589","211023","SANTANA DO MARANHAO",13704,0,0
"590","211027","SANTO AMARO DO MARANHAO",16219,0,0
"591","211030","SANTO ANTONIO DOS LOPES",14516,0,0
"592","211040","SAO BENEDITO DO RIO PRETO",18769,0,0
"593","211050","SAO BENTO",45989,0,0
"594","211060","SAO BERNARDO",28825,0,0
"595","211065","SAO DOMINGOS DO AZEITAO",7448,0,0
"596","211070","SAO DOMINGOS DO MARANHAO",34391,0,0
"597","211080","SAO FELIX DE BALSAS",4540,0,0
"598","211085","SAO FRANCISCO DO BREJAO",12082,0,0
"599","211090","SAO FRANCISCO DO MARANHAO",12226,0,0
"600","211100","SAO JOAO BATISTA",20736,0,0
"601","211102","SAO JOAO DO CARU",15768,0,0
"602","211105","SAO JOAO DO PARAISO",11207,0,0
"603","211107","SAO JOAO DO SOTER",18746,0,0
"604","211110","SAO JOAO DOS PATOS",26063,0,0
"605","211120","SAO JOSE DE RIBAMAR",180345,0,1
"606","211125","SAO JOSE DOS BASILIOS",7639,0,0
"607","211130","SAO LUIS",1115932,0,0
"608","211140","SAO LUIS GONZAGA DO MARANHAO",18600,0,0
"609","211150","SAO MATEUS DO MARANHAO",41750,0,0
"610","211153","SAO PEDRO DA AGUA BRANCA",12779,0,0
"611","211157","SAO PEDRO DOS CRENTES",4700,0,0
"612","211160","SAO RAIMUNDO DAS MANGABEIRAS",19090,0,0
"613","211167","SAO ROBERTO",6856,0,0
"614","211170","SAO VICENTE FERRER",22452,0,0
"615","211172","SATUBINHA",14274,0,0
"616","211174","SENADOR ALEXANDRE COSTA",11285,0,0
"617","211176","SENADOR LA ROCQUE",13981,0,0
"618","211178","SERRANO DO MARANHAO",10343,0,0
"619","211180","SITIO NOVO",18237,0,0
"620","211190","SUCUPIRA DO NORTE",10631,0,0
"621","211195","SUCUPIRA DO RIACHAO",5692,0,0
"622","211200","TASSO FRAGOSO",8642,0,0
"623","211210","TIMBIRAS",29241,0,0
"624","211220","TIMON",171317,0,0
"625","211223","TRIZIDELA DO VALE",22223,0,0
"626","211227","TUFILANDIA",5868,0,0
"627","211230","TUNTUM",42242,0,0
"628","211240","TURIACU",35811,0,0
"629","211245","TURILANDIA",26112,0,0
"630","211250","TUTOIA",59927,0,0
"631","211260","URBANO SANTOS",33791,0,0
"632","211270","VARGEM GRANDE",57813,0,0
"633","211280","VIANA",52852,0,0
"634","211285","VILA NOVA DOS MARTIRIOS",13800,0,0
"635","211290","VITORIA DO MEARIM",32956,0,0
"636","211300","VITORINO FREIRE",31520,0,0
"637","211400","ZE DOCA",52190,0,0
"638","MUNICIPIO","IGNORADO - PI",0,0,0
"639","220005","ACAUA",7119,0,0
"640","220010","AGRICOLANDIA",5123,0,0
"641","220020","AGUA BRANCA",17525,0,0
"642","220025","ALAGOINHA DO PIAUI",7678,0,0
"643","220027","ALEGRETE DO PIAUI",4921,0,0
"644","220030","ALTO LONGA",14371,0,0
"645","220040","ALTOS",40681,0,0
"646","220045","ALVORADA DO GURGUEIA",5469,0,0
"647","220050","AMARANTE",17609,0,0
"648","220060","ANGICAL DO PIAUI",6779,0,0
"649","220070","ANISIO DE ABREU",9994,0,0
"650","220090","AROAZES",5819,0,0
"651","220100","ARRAIAL",4713,0,0
"652","220105","ASSUNCAO DO PIAUI",7879,0,0
"653","220110","AVELINO LOPES",11361,0,0
"654","220115","BAIXA GRANDE DO RIBEIRO",11751,0,0
"655","220117","BARRA D'ALCANTARA",3953,0,0
"656","220120","BARRAS",47298,0,0
"657","220130","BARREIRAS DO PIAUI",3356,0,0
"658","220140","BARRO DURO",7022,0,0
"659","220150","BATALHA",26951,0,0
"660","220155","BELA VISTA DO PIAUI",4044,0,0
"661","220157","BELEM DO PIAUI",3607,0,0
"662","220160","BENEDITINOS",10479,0,0
"663","220170","BERTOLINIA",5512,0,0
"664","220173","BETANIA DO PIAUI",6214,0,0
"665","220177","BOA HORA",6848,0,0
"666","220190","BOM JESUS",25584,0,0
"667","220191","BOM PRINCIPIO DO PIAUI",5670,0,0
"668","220192","BONFIM DO PIAUI",5700,0,0
"669","220194","BOQUEIRAO DO PIAUI",6443,1,0
"670","220196","BRASILEIRA",8364,1,0
"671","220198","BREJO DO PIAUI",3824,0,0
"672","220200","BURITI DOS LOPES",19832,0,0
"673","220202","BURITI DOS MONTES",8282,1,0
"674","220205","CABECEIRAS DO PIAUI",10671,1,0
"675","220207","CAJAZEIRAS DO PIAUI",3586,0,0
"676","220208","CAJUEIRO DA PRAIA",7704,1,0
"677","220209","CALDEIRAO GRANDE DO PIAUI",5786,1,0
"678","220210","CAMPINAS DO PIAUI",5628,0,0
"679","220213","CAMPO GRANDE DO PIAUI",5987,0,0
"680","220217","CAMPO LARGO DO PIAUI",7342,1,0
"681","220220","CAMPO MAIOR",46950,0,0
"682","220225","CANAVIEIRA",3938,1,0
"683","220230","CANTO DO BURITI",21326,0,0
"684","220240","CAPITAO DE CAMPOS",11471,0,0
"685","220245","CAPITAO GERVASIO OLIVEIRA",4127,0,0
"686","220250","CARACOL",11009,1,0
"687","220253","CARAUBAS DO PIAUI",5910,0,0
"688","220255","CARIDADE DO PIAUI",5102,0,0
"689","220260","CASTELO DO PIAUI",19716,1,0
"690","220265","CAXINGO",5477,1,0
"691","220270","COCAL",27901,0,0
"692","220271","COCAL DE TELHA",4908,0,0
"693","220272","COCAL DOS ALVES",6180,1,0
"694","220273","COIVARAS",4044,0,0
"695","220275","COLONIA DO GURGUEIA",6545,0,0
"696","220277","COLONIA DO PIAUI",7665,1,0
"697","220280","CONCEICAO DO CANINDE",4811,0,0
"698","220285","CORONEL JOSE DIAS",4688,0,0
"699","220290","CORRENTE",26771,1,0
"700","220300","CRISTALANDIA DO PIAUI",8350,0,0
"701","220310","CRISTINO CASTRO",10464,0,0
"702","220320","CURIMATA",11461,1,0
"703","220323","CURRAIS",4982,0,0
"704","220325","CURRALINHOS",4475,1,0
"705","220327","CURRAL NOVO DO PIAUI",5390,1,0
"706","220330","DEMERVAL LOBAO",13862,0,0
"707","220335","DIRCEU ARCOVERDE",7046,1,0
"708","220340","DOM EXPEDITO LOPES",6940,0,0
"709","220342","DOMINGOS MOURAO",4352,0,0
"710","220345","DOM INOCENCIO",9574,0,0
"711","220350","ELESBAO VELOSO",14550,0,0
"712","220360","ELISEU MARTINS",4943,0,0
"713","220370","ESPERANTINA",39953,0,0
"714","220375","FARTURA DO PIAUI",5330,1,0
"715","220380","FLORES DO PIAUI",4461,0,0
"716","220390","FLORIANO",60111,0,0
"717","220400","FRANCINOPOLIS",5345,1,0
"718","220410","FRANCISCO AYRES",4300,0,0
"719","220415","FRANCISCO MACEDO",3216,0,0
"720","220420","FRANCISCO SANTOS",9423,0,0
"721","220430","FRONTEIRAS",11690,0,0
"722","220435","GEMINIANO",5477,1,0
"723","220440","GILBUES",10698,0,0
"724","220450","GUADALUPE",10496,1,0
"725","220455","GUARIBAS",4573,1,0
"726","220460","HUGO NAPOLEAO",3880,1,0
"727","220465","ILHA GRANDE",9487,1,0
"728","220470","INHUMA",15330,0,0
"729","220480","IPIRANGA DO PIAUI",9863,1,0
"730","220490","ISAIAS COELHO",8582,0,0
"731","220500","ITAINOPOLIS",11571,0,0
"732","220510","ITAUEIRA",11037,0,0
"733","220515","JACOBINA DO PIAUI",5718,0,0
"734","220520","JAICOS",19233,0,0
"735","220525","JARDIM DO MULATO",4522,0,0
"736","220527","JATOBA DO PIAUI",4885,0,0
"737","220530","JERUMENHA",4443,1,0
"738","220535","JOAO COSTA",3003,0,0
"739","220540","JOAQUIM PIRES",14396,1,0
"740","220545","JOCA MARQUES",5488,0,0
"741","220550","JOSE DE FREITAS",39457,1,0
"742","220551","JUAZEIRO DO PIAUI",5491,1,0
"743","220552","JULIO BORGES",5653,0,0
"744","220553","JUREMA",4790,1,0
"745","220555","LAGOA ALEGRE",8610,0,0
"746","220556","LAGOA DO BARRO DO PIAUI",4658,0,0
"747","220557","LAGOA DE SAO FRANCISCO",6795,0,0
"748","220558","LAGOA DO PIAUI",4086,0,0
"749","220559","LAGOA DO SITIO",5219,0,0
"750","220560","LANDRI SALES",5272,1,0
"751","220570","LUIS CORREIA",30558,1,0
"752","220580","LUZILANDIA",25521,1,0
"753","220585","MADEIRO",8372,0,0
"754","220590","MANOEL EMIDIO",5352,0,0
"755","220595","MARCOLANDIA",8590,0,0
"756","220600","MARCOS PARENTE",4546,0,0
"757","220605","MASSAPE DO PIAUI",6456,0,0
"758","220610","MATIAS OLIMPIO",10979,0,0
"759","220620","MIGUEL ALVES",33901,0,0
"760","220635","MILTON BRANDAO",6603,1,0
"761","220640","MONSENHOR GIL",10563,0,0
"762","220650","MONSENHOR HIPOLITO",7785,1,0
"763","220660","MONTE ALEGRE DO PIAUI",10618,1,0
"764","220665","MORRO CABECA NO TEMPO",4527,0,0
"765","220667","MORRO DO CHAPEU DO PIAUI",6825,0,0
"766","220669","MURICI DOS PORTELAS",9258,1,0
"767","220670","NAZARE DO PIAUI",7307,0,0
"768","220672","NAZARIA",8632,0,0
"769","220675","NOSSA SENHORA DE NAZARE",4911,1,0
"770","220680","NOSSA SENHORA DOS REMEDIOS",8751,1,0
"771","220690","NOVO ORIENTE DO PIAUI",6548,0,0
"772","220695","NOVO SANTO ANTONIO",3014,0,0
"773","220700","OEIRAS",37138,0,0
"774","220710","OLHO D'AGUA DO PIAUI",2477,0,0
"775","220720","PADRE MARCOS",6879,1,0
"776","220730","PAES LANDIM",4124,1,0
"777","220735","PAJEU DO PIAUI",3416,0,0
"778","220740","PALMEIRA DO PIAUI",5029,0,0
"779","220750","PALMEIRAIS",14633,1,0
"780","220755","PAQUETA",3931,0,0
"781","220760","PARNAGUA",10846,0,0
"782","220770","PARNAIBA",153863,1,0
"783","220775","PASSAGEM FRANCA DO PIAUI",4331,1,0
"784","220777","PATOS DO PIAUI",6420,1,0
"785","220779","PAU D'ARCO DO PIAUI",4084,0,0
"786","220780","PAULISTANA",20583,0,0
"787","220785","PAVUSSU",3662,0,0
"788","220790","PEDRO II",38812,0,0
"789","220793","PEDRO LAURENTINO",2551,0,0
"790","220795","NOVA SANTA RITA",4392,0,0
"791","220800","PICOS",78627,0,0
"792","220810","PIMENTEIRAS",12150,0,0
"793","220820","PIO IX",18492,0,0
"794","220830","PIRACURUCA",28952,0,0
"795","220840","PIRIPIRI",63829,1,0
"796","220850","PORTO",12646,1,0
"797","220855","PORTO ALEGRE DO PIAUI",2728,1,0
"798","220860","PRATA DO PIAUI",3149,0,0
"799","220865","QUEIMADA NOVA",9041,0,0
"800","220870","REDENCAO DO GURGUEIA",8814,0,0
"801","220880","REGENERACAO",17979,0,0
"802","220885","RIACHO FRIO",4306,0,0
"803","220887","RIBEIRA DO PIAUI",4499,1,0
"804","220900","RIO GRANDE DO PIAUI",6434,0,0
"805","220910","SANTA CRUZ DO PIAUI",6254,0,0
"806","220915","SANTA CRUZ DOS MILAGRES",4046,0,0
"807","220930","SANTA LUZ",5903,1,0
"808","220935","SANTANA DO PIAUI",4650,1,0
"809","220937","SANTA ROSA DO PIAUI",5254,1,0
"810","220940","SANTO ANTONIO DE LISBOA",6466,1,0
"811","220945","SANTO ANTONIO DOS MILAGRES",2172,0,0
"812","220950","SANTO INACIO DO PIAUI",3809,0,0
"813","220955","SAO BRAZ DO PIAUI",4454,0,0
"814","220960","SAO FELIX DO PIAUI",2923,0,0
"815","220965","SAO FRANCISCO DE ASSIS DO PIAUI",5801,1,0
"816","220970","SAO FRANCISCO DO PIAUI",6417,1,0
"817","220975","SAO GONCALO DO GURGUEIA",3071,0,0
"818","220980","SAO GONCALO DO PIAUI",5044,0,0
"819","220985","SAO JOAO DA CANABRAVA",4619,1,0
"820","220987","SAO JOAO DA FRONTEIRA",6084,0,0
"821","220990","SAO JOAO DA SERRA",6106,1,0
"822","220995","SAO JOAO DA VARJOTA",4856,0,0
"823","220997","SAO JOAO DO ARRAIAL",8085,0,0
"824","221000","SAO JOAO DO PIAUI",20720,1,0
"825","221005","SAO JOSE DO DIVINO",5361,0,0
"826","221010","SAO JOSE DO PEIXE",3737,0,0
"827","221020","SAO JOSE DO PIAUI",6696,1,0
"828","221030","SAO JULIAO",6379,0,0
"829","221035","SAO LOURENCO DO PIAUI",4581,0,0
"830","221037","SAO LUIS DO PIAUI",2648,1,0
"831","221038","SAO MIGUEL DA BAIXA GRANDE",2456,1,0
"832","221040","SAO MIGUEL DO TAPUIO",17617,0,0
"833","221050","SAO PEDRO DO PIAUI",14356,0,0
"834","221060","SAO RAIMUNDO NONATO",35035,1,0
"835","221062","SEBASTIAO BARROS",3434,0,0
"836","221063","SEBASTIAO LEAL",4311,0,0
"837","221065","SIGEFREDO PACHECO",10074,1,0
"838","221070","SIMOES",14664,0,0
"839","221080","SIMPLICIO MENDES",12778,0,0
"840","221090","SOCORRO DO PIAUI",4557,0,0
"841","221093","SUSSUAPARA",6801,0,0
"842","221095","TAMBORIL DO PIAUI",2939,1,0
"843","221097","TANQUE DO PIAUI",2781,1,0
"844","221100","TERESINA",871126,0,0
"845","221110","UNIAO",44649,0,0
"846","221120","URUCUI",21746,1,0
"847","221130","VALENCA DO PIAUI",20940,1,0
"848","221135","VARZEA BRANCA",4930,0,0
"849","221140","VARZEA GRANDE",4382,1,0
"850","221150","VERA MENDES",3082,0,0
"851","221160","VILA NOVA DO PIAUI",2935,0,0
"852","221170","WALL FERRAZ",4479,1,0
"853","230010","ABAIARA",11965,0,0
"854","230015","ACARAPE",15140,1,0
"855","230020","ACARAU",63556,0,0
"856","230030","ACOPIARA",54687,1,0
"857","230040","AIUABA",17584,1,0
"858","230050","ALCANTARAS",11846,1,0
"859","230060","ALTANEIRA",7712,1,0
"860","230070","ALTO SANTO",16077,1,0
"861","230075","AMONTADA",44195,0,0
"862","230080","ANTONINA DO NORTE",7402,0,0
"863","230090","APUIARES",14742,1,0
"864","230100","AQUIRAZ",81581,1,0
"865","230110","ARACATI",75392,1,0
"866","230120","ARACOIABA",26600,0,0
"867","230125","ARARENDA",10983,0,0
"868","230130","ARARIPE",21707,0,0
"869","230140","ARATUBA",11759,1,0
"870","230150","ARNEIROZ",7848,0,0
"871","230160","ASSARE",23537,0,0
"872","230170","AURORA",24567,1,0
"873","230180","BAIXIO",6318,0,0
"874","230185","BANABUIU",18313,0,0
"875","230190","BARBALHA",61662,0,0
"876","230195","BARREIRA",22715,1,0
"877","230200","BARRO",22834,0,0
"878","230205","BARROQUINHA",15069,0,0
"879","230210","BATURITE",36127,0,0
"880","230220","BEBERIBE",54315,0,0
"881","230230","BELA CRUZ",32851,0,0
"882","230240","BOA VIAGEM",54680,1,0
"883","230250","BREJO SANTO",50195,1,0
"884","230260","CAMOCIM",64147,0,0
"885","230270","CAMPOS SALES",27513,0,0
"886","230280","CANINDE",77484,1,0
"887","230290","CAPISTRANO",17830,0,0
"888","230300","CARIDADE",23011,1,0
"889","230310","CARIRE",18470,0,0
"890","230320","CARIRIACU",27008,0,0
"891","230330","CARIUS",18700,1,0
"892","230340","CARNAUBAL",17763,0,0
"893","230350","CASCAVEL",72706,0,0
"894","230360","CATARINA",21041,0,0
"895","230365","CATUNDA",10410,0,0
"896","230370","CAUCAIA",368918,0,0
"897","230380","CEDRO",25612,0,0
"898","230390","CHAVAL",13112,0,0
"899","230393","CHORO",13608,0,0
"900","230395","CHOROZINHO",20286,0,0
"901","230400","COREAU",23340,0,0
"902","230410","CRATEUS",75241,0,0
"903","230420","CRATO",133913,0,0
"904","230423","CROATA",18201,0,0
"905","230425","CRUZ",25121,0,0
"906","230426","DEPUTADO IRAPUAN PINHEIRO",9698,1,0
"907","230427","ERERE",7254,0,0
"908","230428","EUSEBIO",55035,0,0
"909","230430","FARIAS BRITO",19330,0,0
"910","230435","FORQUILHA",24680,0,0
"911","230440","FORTALEZA",2703391,0,0
"912","230445","FORTIM",16776,0,0
"913","230450","FRECHEIRINHA",14195,0,0
"914","230460","GENERAL SAMPAIO",7767,0,0
"915","230465","GRACA",14415,0,0
"916","230470","GRANJA",55170,0,0
"917","230480","GRANJEIRO",4784,0,0
"918","230490","GROAIRAS",11219,0,0
"919","230495","GUAIUBA",26508,0,0
"920","230500","GUARACIABA DO NORTE",40921,0,0
"921","230510","GUARAMIRANGA",5073,0,0
"922","230520","HIDROLANDIA",20126,0,0
"923","230523","HORIZONTE",69688,0,0
"924","230526","IBARETAMA",13385,0,0
"925","230530","IBIAPINA",25165,0,0
"926","230533","IBICUITINGA",12730,0,0
"927","230535","ICAPUI",20183,0,0
"928","230540","ICO",68303,0,0
"929","230550","IGUATU",103633,0,0
"930","230560","INDEPENDENCIA",26196,0,0
"931","230565","IPAPORANGA",11597,1,0
"932","230570","IPAUMIRIM",12507,0,0
"933","230580","IPU",42148,0,0
"934","230590","IPUEIRAS",38064,0,0
"935","230600","IRACEMA",14351,0,0
"936","230610","IRAUCUBA",24450,0,0
"937","230620","ITAICABA",7904,0,0
"938","230625","ITAITINGA",38661,0,0
"939","230630","ITAPAGE",53448,0,0
"940","230640","ITAPIPOCA",131687,0,0
"941","230650","ITAPIUNA",20653,1,0
"942","230655","ITAREMA",42595,0,0
"943","230660","ITATIRA",22018,1,0
"944","230670","JAGUARETAMA",18133,0,0
"945","230680","JAGUARIBARA",11580,0,0
"946","230690","JAGUARIBE",34592,0,0
"947","230700","JAGUARUANA",33960,0,0
"948","230710","JARDIM",27187,0,0
"949","230720","JATI",8150,0,0
"950","230725","JIJOCA DE JERICOACOARA",20351,0,0
"951","230730","JUAZEIRO DO NORTE",278264,0,0
"952","230740","JUCAS",24949,0,0
"953","230750","LAVRAS DA MANGABEIRA",31476,0,0
"954","230760","LIMOEIRO DO NORTE",60232,0,0
"955","230763","MADALENA",20031,0,0
"956","230765","MARACANAU",230986,0,0
"957","230770","MARANGUAPE",131677,0,0
"958","230780","MARCO",27822,0,0
"959","230790","MARTINOPOLE",11407,1,0
"960","230800","MASSAPE",39341,0,0
"961","230810","MAURITI",48370,1,0
"962","230820","MERUOCA",15309,0,0
"963","230830","MILAGRES",27413,0,0
"964","230835","MILHA",13129,1,0
"965","230837","MIRAIMA",13965,0,0
"966","230840","MISSAO VELHA",35566,0,0
"967","230850","MOMBACA",43917,0,0
"968","230860","MONSENHOR TABOSA",17264,0,0
"969","230870","MORADA NOVA",61590,0,0
"970","230880","MORAUJO",8833,1,0
"971","230890","MORRINHOS",22830,0,0
"972","230900","MUCAMBO",14561,1,0
"973","230910","MULUNGU",11056,1,0
"974","230920","NOVA OLINDA",15798,0,0
"975","230930","NOVA RUSSAS",32487,0,0
"976","230940","NOVO ORIENTE",28737,0,0
"977","230945","OCARA",25958,0,0
"978","230950","OROS",21342,0,0
"979","230960","PACAJUS",74145,0,0
"980","230970","PACATUBA",85647,0,0
"981","230980","PACOTI",12313,0,0
"982","231000","PALHANO",9458,0,0
"983","231010","PALMACIA",13553,0,0
"984","231020","PARACURU",35526,0,0
"985","231025","PARAIPABA",33232,0,0
"986","231030","PARAMBU",31391,0,0
"987","231040","PARAMOTI",12276,0,0
"988","231050","PEDRA BRANCA",43359,0,0
"989","231060","PENAFORTE",9207,0,0
"990","231070","PENTECOSTE",38045,0,0
"991","231080","PEREIRO",16356,0,0
"992","231085","PINDORETAMA",20964,0,0
"993","231090","PIQUET CARNEIRO",17210,0,0
"994","231095","PIRES FERREIRA",11052,0,0
"995","231100","PORANGA",12358,0,0
"996","231110","PORTEIRAS",14920,0,0
"997","231120","POTENGI",11165,0,0
"998","231123","POTIRETAMA",6455,0,0
"999","231126","QUITERIANOPOLIS",21246,0,0
"1000","231130","QUIXADA",88899,0,0
"1001","231135","QUIXELO",16116,0,0
"1002","231140","QUIXERAMOBIM",82455,0,0
"1003","231150","QUIXERE",22432,0,0
"1004","231160","REDENCAO",29238,0,0
"1005","231170","RERIUTABA",18279,0,0
"1006","231180","RUSSAS",79550,0,0
"1007","231190","SABOEIRO",15757,0,0
"1008","231195","SALITRE",16714,0,0
"1009","231200","SANTANA DO ACARAU",32851,0,0
"1010","231210","SANTANA DO CARIRI",17726,0,0
"1011","231220","SANTA QUITERIA",43719,0,0
"1012","231230","SAO BENEDITO",48354,0,0
"1013","231240","SAO GONCALO DO AMARANTE",49306,0,0
"1014","231250","SAO JOAO DO JAGUARIBE",7557,1,0
"1015","231260","SAO LUIS DO CURU",13086,1,0
"1016","231270","SENADOR POMPEU",25418,0,0
"1017","231280","SENADOR SA",7758,0,0
"1018","231290","SOBRAL",212437,0,0
"1019","231300","SOLONOPOLE",18389,0,0
"1020","231310","TABULEIRO DO NORTE",32079,0,0
"1021","231320","TAMBORIL",26199,0,0
"1022","231325","TARRAFAS",8555,0,0
"1023","231330","TAUA",59259,0,0
"1024","231335","TEJUCUOCA",19551,0,0
"1025","231340","TIANGUA",77111,0,0
"1026","231350","TRAIRI",56653,0,0
"1027","231355","TURURU",16588,0,0
"1028","231360","UBAJARA",35295,0,0
"1029","231370","UMARI",7740,0,0
"1030","231375","UMIRIM",19976,0,0
"1031","231380","URUBURETAMA",22223,0,0
"1032","231390","URUOCA",13988,0,0
"1033","231395","VARJOTA",18520,0,0
"1034","231400","VARZEA ALEGRE",41078,1,0
"1035","231410","VICOSA DO CEARA",61916,1,0
"1036","240010","ACARI",11106,0,0
"1037","240020","ACU",58743,0,0
"1038","240030","AFONSO BEZERRA",11024,0,0
"1039","240040","AGUA NOVA",3293,0,0
"1040","240050","ALEXANDRIA",13529,0,0
"1041","240060","ALMINO AFONSO",4685,0,0
"1042","240070","ALTO DO RODRIGUES",14923,0,0
"1043","240080","ANGICOS",11695,0,0
"1044","240090","ANTONIO MARTINS",7162,0,0
"1045","240100","APODI",35904,1,0
"1046","240110","AREIA BRANCA",28156,0,0
"1047","240120","ARES",14526,0,0
"1048","240130","AUGUSTO SEVERO",9686,0,0
"1049","240140","BAIA FORMOSA",9373,0,0
"1050","240145","BARAUNA",29112,0,0
"1051","240150","BARCELONA",3989,0,0
"1052","240160","BENTO FERNANDES",5552,1,0
"1053","240170","BOM JESUS",10323,0,0
"1054","240180","BREJINHO",12873,0,0
"1055","240200","CAICO",68726,0,0
"1056","240210","CAMPO REDONDO",11363,0,0
"1057","240220","CANGUARETAMA",34814,0,0
"1058","240230","CARAUBAS",20588,0,0
"1059","240240","CARNAUBA DOS DANTAS",8297,0,0
"1060","240250","CARNAUBAIS",10972,0,0
"1061","240260","CEARA-MIRIM",74268,0,0
"1062","240270","CERRO CORA",11182,0,0
"1063","240280","CORONEL EZEQUIEL",5501,0,0
"1064","240290","CORONEL JOAO PESSOA",4918,0,0
"1065","240300","CRUZETA",7968,0,0
"1066","240310","CURRAIS NOVOS",45022,0,0
"1067","240320","DOUTOR SEVERIANO",7068,0,0
"1068","240325","PARNAMIRIM",272490,0,0
"1069","240330","ENCANTO",5697,0,0
"1070","240340","EQUADOR",6064,0,0
"1071","240350","ESPIRITO SANTO",10463,0,0
"1072","240360","EXTREMOZ",29282,0,0
"1073","240370","FELIPE GUERRA",6009,0,0
"1074","240375","FERNANDO PEDROZA",3081,0,0
"1075","240380","FLORANIA",9772,1,0
"1076","240400","FRUTUOSO GOMES",4015,0,1
"1077","240420","GOIANINHA",27004,0,1
"1078","240430","GOVERNADOR DIX-SEPT ROSADO",13115,0,1
"1079","240440","GROSSOS",10541,0,0
"1080","240450","GUAMARE",16261,0,1
"1081","240460","IELMO MARINHO",14033,0,1
"1082","240470","IPANGUACU",15759,0,1
"1083","240480","IPUEIRA",2264,0,1
"1084","240490","ITAU",5916,0,1
"1085","240500","JACANA",9341,0,1
"1086","240510","JANDAIRA",6907,0,1
"1087","240530","JANUARIO CICCO",10367,0,0
"1088","240540","JAPI",4935,0,1
"1089","240550","JARDIM DE ANGICOS",2600,0,0
"1090","240560","JARDIM DE PIRANHAS",15044,0,0
"1091","240570","JARDIM DO SERIDO",12397,0,1
"1092","240580","JOAO CAMARA",35360,0,1
"1093","240600","JOSE DA PENHA",5941,0,1
"1094","240610","JUCURUTU",18335,0,0
"1095","240615","JUNDIA",3945,0,0
"1096","240620","LAGOA D'ANTA",6851,0,1
"1097","240630","LAGOA DE PEDRAS",7624,0,1
